PurchaseOrderID,ProductID,UnitPrice,LineTotal,Name,ProductNumber,DaysToManufacture,
179,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
180,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
180,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
181,535,3.486,1917.3,Tension Pulley,TP-0923,0,
182,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
182,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
183,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
183,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
184,491,19.9815,59.9445,HL Nipple,NI-9522,0,
185,341,41.1705,123.5115,Flat Washer 1,FW-1000,0,
185,342,39.0705,117.2115,Flat Washer 6,FW-1200,0,
185,343,43.344,130.032,Flat Washer 2,FW-1400,0,
185,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
185,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
185,346,41.244,123.732,Flat Washer 3,FW-5160,0,
185,347,36.9705,110.9115,Flat Washer 8,FW-5800,0,
185,348,34.8705,104.6115,Flat Washer 5,FW-7160,0,
185,349,39.144,117.432,Flat Washer 7,FW-9160,0,
186,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
186,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
187,385,41.1705,123.5115,Hex Nut 13,HN-3824,0,
187,386,45.444,136.332,Hex Nut 1,HN-4402,0,
187,387,41.1705,123.5115,Hex Nut 10,HN-5161,0,
187,388,39.0705,117.2115,Hex Nut 11,HN-5162,0,
187,389,43.344,130.032,Hex Nut 2,HN-5400,0,
187,390,39.0705,117.2115,Hex Nut 20,HN-5811,0,
188,484,6.8775,3782.625,Metal Sheet 7,MS-1981,0,
188,485,7.8015,4290.825,Metal Sheet 4,MS-2259,0,
188,486,8.757,4816.35,Metal Sheet 5,MS-2341,0,
188,487,5.8065,3193.575,Metal Sheet 6,MS-2348,0,
188,488,8.862,4874.1,Metal Sheet 1,MS-6061,0,
189,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
190,510,23.079,12693.45,LL Road Rim,RM-R436,0,
190,511,29.274,16100.7,ML Road Rim,RM-R600,0,
190,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
191,408,43.2705,129.8115,External Lock Washer 6,LE-5160,0,
191,409,41.1705,123.5115,External Lock Washer 1,LE-6000,0,
191,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
191,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
192,525,2.3205,1276.275,LL Shell,SH-4562,0,
193,526,3.6435,2003.925,HL Shell,SH-9312,0,
194,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
194,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
195,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
195,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
196,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
196,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
197,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
198,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
198,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
199,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
200,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
201,468,47.5965,142.7895,Lock Washer 8,LW-3800,0,
201,469,43.323,129.969,Lock Washer 1,LW-4000,0,
201,470,41.223,123.669,Lock Washer 7,LW-5160,0,
201,471,45.4965,136.4895,Lock Washer 12,LW-5800,0,
202,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
203,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
203,511,27.867,15326.85,ML Road Rim,RM-R600,0,
204,527,6.7515,3713.325,Spokes,SK-9283,0,
205,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
205,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
205,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
206,492,50.7465,3044.79,Paint - Black,PA-187B,0,
206,493,58.2645,3495.87,Paint - Red,PA-361R,0,
206,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
206,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
207,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
208,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
208,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
208,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
208,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
208,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
209,490,12.7155,38.1465,LL Nipple,NI-4127,0,
209,491,19.9395,59.8185,HL Nipple,NI-9522,0,
210,528,38.157,114.471,Seat Lug,SL-0931,0,
211,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
212,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
212,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
213,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
214,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
214,376,47.544,142.632,Hex Nut 6,HN-1032,0,
215,356,3.381,202.86,LL Grip Tape,GT-0820,0,
215,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
216,386,47.4915,142.4745,Hex Nut 1,HN-4402,0,
216,387,43.2705,129.8115,Hex Nut 10,HN-5161,0,
216,388,47.544,142.632,Hex Nut 11,HN-5162,0,
216,389,43.2705,129.8115,Hex Nut 2,HN-5400,0,
217,490,12.3585,37.0755,LL Nipple,NI-4127,0,
218,513,39.1965,21558.075,Touring Rim,RM-T801,0,
219,410,36.9705,110.9115,External Lock Washer 8,LE-7160,0,
219,411,34.8705,104.6115,External Lock Washer 2,LE-8000,0,
219,412,39.144,117.432,Internal Lock Washer 3,LI-1000,0,
219,413,47.5755,142.7265,Internal Lock Washer 4,LI-1200,0,
219,414,45.4755,136.4265,Internal Lock Washer 9,LI-1201,0,
220,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
220,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
220,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
221,427,47.754,143.262,Thin-Jam Lock Nut 16,LJ-3416,0,
221,428,43.4805,130.4415,Thin-Jam Lock Nut 5,LJ-3816,0,
221,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
221,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
222,346,47.649,142.947,Flat Washer 3,FW-5160,0,
222,347,43.3755,130.1265,Flat Washer 8,FW-5800,0,
223,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
223,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
224,341,47.4705,142.4115,Flat Washer 1,FW-1000,0,
224,342,45.3705,136.1115,Flat Washer 6,FW-1200,0,
225,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
225,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
225,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
226,332,10.815,5948.25,Freewheel,FH-2981,0,
227,948,82.8345,45558.975,Front Brakes,FB-9873,1,
227,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
228,325,0.21,262.5,Decal 1,DC-8732,0,
228,326,0.21,262.5,Decal 2,DC-9824,0,
229,320,49.644,148.932,Chainring Bolts,CB-2903,0,
229,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
229,322,28.6965,1721.79,Chainring,CR-7833,0,
230,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
230,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
231,952,15.7395,944.37,Chain,CH-0234,1,
232,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
232,934,37.6215,20691.825,Touring Tire,TI-T723,0,
233,319,48.5835,26720.925,HL Crankarm,CA-7457,0,
234,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
234,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
235,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
236,370,43.3965,130.1895,Thin-Jam Hex Nut 14,HJ-5818,0,
236,371,39.123,117.369,Thin-Jam Hex Nut 7,HJ-7161,0,
236,372,37.023,111.069,Thin-Jam Hex Nut 8,HJ-7162,0,
236,373,41.2965,123.8895,Thin-Jam Hex Nut 12,HJ-9080,0,
237,2,41.916,125.748,Bearing Ball,BA-8327,0,
238,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
239,368,41.3805,124.1415,Thin-Jam Hex Nut 4,HJ-5162,0,
239,369,39.2805,117.8415,Thin-Jam Hex Nut 13,HJ-5811,0,
239,370,43.554,130.662,Thin-Jam Hex Nut 14,HJ-5818,0,
239,371,39.2805,117.8415,Thin-Jam Hex Nut 7,HJ-7161,0,
239,372,37.1805,111.5415,Thin-Jam Hex Nut 8,HJ-7162,0,
240,530,16.086,8847.3,Seat Post,SP-2981,0,
241,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
242,512,37.086,20397.3,HL Road Rim,RM-R800,0,
243,513,26.5965,14628.075,Touring Rim,RM-T801,0,
244,317,27.0585,14882.175,LL Crankarm,CA-5965,0,
244,318,33.579,18468.45,ML Crankarm,CA-6738,0,
245,418,36.9705,110.9115,Internal Lock Washer 10,LI-5800,0,
245,419,34.8705,104.6115,Internal Lock Washer 1,LI-6000,0,
245,420,39.144,117.432,Internal Lock Washer 8,LI-7160,0,
245,421,47.5755,142.7265,Internal Lock Washer 2,LI-8000,0,
246,422,47.523,142.569,Thin-Jam Lock Nut 9,LJ-1213,0,
246,423,45.423,136.269,Thin-Jam Lock Nut 10,LJ-1220,0,
246,424,49.6965,149.0895,Thin-Jam Lock Nut 1,LJ-1420,0,
246,425,45.423,136.269,Thin-Jam Lock Nut 2,LJ-1428,0,
247,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
247,321,42.798,128.394,Chainring Nut,CN-6137,0,
247,322,25.4205,1525.23,Chainring,CR-7833,0,
248,450,45.5805,136.7415,Lock Nut 10,LN-5161,0,
248,451,43.4805,130.4415,Lock Nut 11,LN-5162,0,
248,452,47.754,143.262,Lock Nut 2,LN-5400,0,
248,453,43.4805,130.4415,Lock Nut 20,LN-5811,0,
248,454,41.3805,124.1415,Lock Nut 21,LN-5818,0,
249,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
250,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
250,321,40.488,121.464,Chainring Nut,CN-6137,0,
250,322,26.3655,1581.93,Chainring,CR-7833,0,
251,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
252,497,34.188,102.564,Pinch Bolt,PB-6109,0,
253,323,50.2635,150.7905,Crown Race,CR-9981,0,
254,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
254,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
255,496,48.909,2934.54,Paint - Yellow,PA-823Y,0,
256,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
256,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
256,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
257,506,9.198,551.88,Reflector,RF-9198,0,
258,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
258,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
258,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
259,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
259,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
260,355,1.365,750.75,Guide Pulley,GP-0982,0,
260,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
260,535,3.486,1917.3,Tension Pulley,TP-0923,0,
261,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
262,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
262,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
263,491,19.9815,59.9445,HL Nipple,NI-9522,0,
264,341,41.1705,123.5115,Flat Washer 1,FW-1000,0,
264,342,39.0705,117.2115,Flat Washer 6,FW-1200,0,
265,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
265,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
266,391,36.9705,110.9115,Hex Nut 21,HN-5818,0,
266,392,41.244,123.732,Hex Nut 3,HN-6320,0,
266,393,36.9705,110.9115,Hex Nut 14,HN-7161,0,
266,394,43.218,129.654,Hex Nut 15,HN-7162,0,
267,489,10.4685,5757.675,Metal Tread Plate,MT-1000,0,
268,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
269,510,23.079,12693.45,LL Road Rim,RM-R436,0,
269,511,29.274,16100.7,ML Road Rim,RM-R600,0,
269,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
270,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
271,525,2.3205,1276.275,LL Shell,SH-4562,0,
272,526,3.6435,2003.925,HL Shell,SH-9312,0,
273,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
274,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
274,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
275,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
275,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
276,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
277,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
277,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
278,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
279,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
280,472,41.223,123.669,Lock Washer 2,LW-6000,0,
280,473,39.123,117.369,Lock Washer 9,LW-7160,0,
280,474,43.3965,130.1895,Lock Washer 3,LW-8000,0,
281,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
282,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
282,511,27.867,15326.85,ML Road Rim,RM-R600,0,
283,527,6.7515,3713.325,Spokes,SK-9283,0,
284,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
284,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
285,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
286,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
287,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
287,436,41.454,124.362,Thin-Jam Lock Nut 12,LJ-9080,0,
287,437,37.1805,111.5415,Thin-Jam Lock Nut 11,LJ-9161,0,
288,490,12.7155,38.1465,LL Nipple,NI-4127,0,
288,491,19.9395,59.8185,HL Nipple,NI-9522,0,
289,528,38.157,114.471,Seat Lug,SL-0931,0,
290,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
291,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
291,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
292,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
293,377,43.2705,129.8115,Hex Nut 16,HN-1213,0,
293,378,41.1705,123.5115,Hex Nut 17,HN-1220,0,
293,379,45.444,136.332,Hex Nut 7,HN-1224,0,
294,356,3.381,202.86,LL Grip Tape,GT-0820,0,
294,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
295,390,41.1705,123.5115,Hex Nut 20,HN-5811,0,
295,391,45.444,136.332,Hex Nut 21,HN-5818,0,
295,392,41.1705,123.5115,Hex Nut 3,HN-6320,0,
295,393,39.0705,117.2115,Hex Nut 14,HN-7161,0,
295,394,43.344,130.032,Hex Nut 15,HN-7162,0,
295,395,39.0705,117.2115,Hex Nut 4,HN-8320,0,
295,396,36.9705,110.9115,Hex Nut 18,HN-9161,0,
295,397,41.244,123.732,Hex Nut 19,HN-9168,0,
296,490,12.3585,37.0755,LL Nipple,NI-4127,0,
297,513,39.1965,21558.075,Touring Rim,RM-T801,0,
298,415,49.749,149.247,Internal Lock Washer 5,LI-1400,0,
298,416,45.4755,136.4265,Internal Lock Washer 7,LI-3800,0,
298,417,43.3755,130.1265,Internal Lock Washer 6,LI-5160,0,
298,418,47.649,142.947,Internal Lock Washer 10,LI-5800,0,
298,419,43.3755,130.1265,Internal Lock Washer 1,LI-6000,0,
299,934,38.1465,20980.575,Touring Tire,TI-T723,0,
300,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
300,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
300,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
301,348,41.2755,123.8265,Flat Washer 5,FW-7160,0,
301,349,45.549,136.647,Flat Washer 7,FW-9160,0,
302,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
302,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
303,343,49.644,148.932,Flat Washer 2,FW-1400,0,
303,344,45.3705,136.1115,Flat Washer 9,FW-3400,0,
303,345,43.2705,129.8115,Flat Washer 4,FW-3800,0,
304,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
304,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
305,332,10.815,5948.25,Freewheel,FH-2981,0,
306,948,82.8345,45558.975,Front Brakes,FB-9873,1,
306,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
307,325,0.21,262.5,Decal 1,DC-8732,0,
307,326,0.21,262.5,Decal 2,DC-9824,0,
308,320,49.644,148.932,Chainring Bolts,CB-2903,0,
308,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
308,322,28.6965,1721.79,Chainring,CR-7833,0,
309,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
309,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
310,952,15.7395,944.37,Chain,CH-0234,1,
311,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
311,923,6.1845,3401.475,Touring Tire Tube,TT-T092,0,
312,317,29.5785,16268.175,LL Crankarm,CA-5965,0,
312,318,36.099,19854.45,ML Crankarm,CA-6738,0,
313,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
313,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
314,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
315,374,37.023,111.069,Thin-Jam Hex Nut 11,HJ-9161,0,
316,2,41.916,125.748,Bearing Ball,BA-8327,0,
317,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
318,373,41.454,124.362,Thin-Jam Hex Nut 12,HJ-9080,0,
318,374,37.1805,111.5415,Thin-Jam Hex Nut 11,HJ-9161,0,
319,530,16.086,8847.3,Seat Post,SP-2981,0,
320,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
321,512,37.086,20397.3,HL Road Rim,RM-R800,0,
322,513,26.5965,14628.075,Touring Rim,RM-T801,0,
323,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
324,403,47.4705,142.4115,External Lock Washer 3,LE-1000,0,
324,404,45.3705,136.1115,External Lock Washer 4,LE-1200,0,
325,426,43.323,129.969,Thin-Jam Lock Nut 15,LJ-3410,0,
325,427,47.5965,142.7895,Thin-Jam Lock Nut 16,LJ-3416,0,
325,428,43.323,129.969,Thin-Jam Lock Nut 5,LJ-3816,0,
325,429,41.223,123.669,Thin-Jam Lock Nut 6,LJ-3824,0,
325,430,45.4965,136.4895,Thin-Jam Lock Nut 3,LJ-5161,0,
325,431,41.223,123.669,Thin-Jam Lock Nut 4,LJ-5162,0,
325,432,39.123,117.369,Thin-Jam Lock Nut 13,LJ-5811,0,
325,433,43.3965,130.1895,Thin-Jam Lock Nut 14,LJ-5818,0,
325,434,39.123,117.369,Thin-Jam Lock Nut 7,LJ-7161,0,
325,435,37.023,111.069,Thin-Jam Lock Nut 8,LJ-7162,0,
325,436,41.2965,123.8895,Thin-Jam Lock Nut 12,LJ-9080,0,
325,437,37.023,111.069,Thin-Jam Lock Nut 11,LJ-9161,0,
326,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
326,321,42.798,128.394,Chainring Nut,CN-6137,0,
326,322,25.4205,1525.23,Chainring,CR-7833,0,
327,455,45.654,136.962,Lock Nut 3,LN-6320,0,
327,456,41.3805,124.1415,Lock Nut 14,LN-7161,0,
327,457,39.2805,117.8415,Lock Nut 15,LN-7162,0,
327,458,43.554,130.662,Lock Nut 4,LN-8320,0,
327,459,39.2805,117.8415,Lock Nut 19,LN-9080,0,
327,460,37.1805,111.5415,Lock Nut 18,LN-9161,0,
328,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
329,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
329,321,40.488,121.464,Chainring Nut,CN-6137,0,
329,322,26.3655,1581.93,Chainring,CR-7833,0,
330,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
331,497,34.188,102.564,Pinch Bolt,PB-6109,0,
332,323,50.2635,150.7905,Crown Race,CR-9981,0,
333,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
333,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
334,492,50.2635,3015.81,Paint - Black,PA-187B,0,
334,493,57.1515,3429.09,Paint - Red,PA-361R,0,
335,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
335,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
335,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
335,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
335,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
335,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
335,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
335,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
335,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
336,506,9.198,551.88,Reflector,RF-9198,0,
337,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
337,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
337,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
338,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
338,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
339,355,1.365,750.75,Guide Pulley,GP-0982,0,
339,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
339,535,3.486,1917.3,Tension Pulley,TP-0923,0,
340,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
340,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
340,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
341,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
341,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
342,491,19.9815,59.9445,HL Nipple,NI-9522,0,
343,343,43.344,130.032,Flat Washer 2,FW-1400,0,
343,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
343,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
344,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
344,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
345,395,47.4915,142.4745,Hex Nut 4,HN-8320,0,
345,396,43.2705,129.8115,Hex Nut 18,HN-9161,0,
345,397,47.544,142.632,Hex Nut 19,HN-9168,0,
346,476,15.8865,8737.575,Metal Angle,MA-7075,0,
346,477,11.6655,6416.025,Metal Bar 1,MB-2024,0,
346,478,11.088,6098.4,Metal Bar 2,MB-6061,0,
346,479,15.8865,8737.575,Metal Plate 2,MP-2066,0,
347,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
348,510,23.079,12693.45,LL Road Rim,RM-R436,0,
348,511,29.274,16100.7,ML Road Rim,RM-R600,0,
348,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
349,403,45.3705,136.1115,External Lock Washer 3,LE-1000,0,
349,404,49.644,148.932,External Lock Washer 4,LE-1200,0,
349,405,45.3705,136.1115,External Lock Washer 9,LE-1201,0,
349,406,43.2705,129.8115,External Lock Washer 5,LE-1400,0,
349,407,47.544,142.632,External Lock Washer 7,LE-3800,0,
350,525,2.3205,1276.275,LL Shell,SH-4562,0,
351,526,3.6435,2003.925,HL Shell,SH-9312,0,
352,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
352,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
353,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
353,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
354,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
354,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
355,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
356,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
356,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
357,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
358,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
359,475,39.123,117.369,Lock Washer 11,LW-9160,0,
360,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
361,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
361,511,27.867,15326.85,ML Road Rim,RM-R600,0,
362,527,6.7515,3713.325,Spokes,SK-9283,0,
363,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
364,492,50.7465,3044.79,Paint - Black,PA-187B,0,
364,493,58.2645,3495.87,Paint - Red,PA-361R,0,
365,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
366,422,47.6805,143.0415,Thin-Jam Lock Nut 9,LJ-1213,0,
366,423,45.5805,136.7415,Thin-Jam Lock Nut 10,LJ-1220,0,
366,424,49.854,149.562,Thin-Jam Lock Nut 1,LJ-1420,0,
366,425,45.5805,136.7415,Thin-Jam Lock Nut 2,LJ-1428,0,
367,490,12.7155,38.1465,LL Nipple,NI-4127,0,
367,491,19.9395,59.8185,HL Nipple,NI-9522,0,
368,528,38.157,114.471,Seat Lug,SL-0931,0,
369,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
370,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
370,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
371,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
372,380,41.1705,123.5115,Hex Nut 8,HN-1420,0,
372,381,39.0705,117.2115,Hex Nut 9,HN-1428,0,
373,356,3.381,202.86,LL Grip Tape,GT-0820,0,
373,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
374,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
374,376,41.1705,123.5115,Hex Nut 6,HN-1032,0,
375,490,12.3585,37.0755,LL Nipple,NI-4127,0,
376,513,39.1965,21558.075,Touring Rim,RM-T801,0,
377,420,41.2755,123.8265,Internal Lock Washer 8,LI-7160,0,
377,421,45.549,136.647,Internal Lock Washer 2,LI-8000,0,
378,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
378,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
378,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
378,934,38.1465,20980.575,Touring Tire,TI-T723,0,
379,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
379,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
379,436,41.454,124.362,Thin-Jam Lock Nut 12,LJ-9080,0,
379,437,37.1805,111.5415,Thin-Jam Lock Nut 11,LJ-9161,0,
380,341,47.5755,142.7265,Flat Washer 1,FW-1000,0,
380,342,45.4755,136.4265,Flat Washer 6,FW-1200,0,
